,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__degree,param_model__gamma,param_model__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
168,0.4217881202697754,0.03228283571776419,0.0891268253326416,0.008281850298812895,0.01,,3,0.001,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'linear'}",0.8485172467613548,0.8854846261901044,0.8646402372405183,0.8875838926174496,0.8688462470017423,0.871014449962234,0.014390193005872593,218
248,0.3919834136962891,0.016947213845902268,0.084661865234375,0.004834158743192654,0.01,,5,1000,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 1000, 'model__kernel': 'linear'}",0.8485172467613548,0.8854846261901044,0.8646402372405183,0.8875838926174496,0.8688462470017423,0.871014449962234,0.014390193005872593,218
188,0.4951155662536621,0.060818662027655124,0.10727438926696778,0.012686084967374852,0.01,,3,100,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 100, 'model__kernel': 'linear'}",0.8485172467613548,0.8854846261901044,0.8646402372405183,0.8875838926174496,0.8688462470017423,0.871014449962234,0.014390193005872593,218
200,0.4105785369873047,0.04394702673919662,0.09195981025695801,0.016831050226510207,0.01,,4,0.01,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'linear'}",0.8485172467613548,0.8854846261901044,0.8646402372405183,0.8875838926174496,0.8688462470017423,0.871014449962234,0.014390193005872593,218
208,0.4060638427734375,0.012399077744426223,0.09441699981689453,0.008102356196905492,0.01,,4,1,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 1, 'model__kernel': 'linear'}",0.8485172467613548,0.8854846261901044,0.8646402372405183,0.8875838926174496,0.8688462470017423,0.871014449962234,0.014390193005872593,218
216,0.4158121109008789,0.02037038137969802,0.08908519744873047,0.003013109887562832,0.01,,4,100,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 100, 'model__kernel': 'linear'}",0.8485172467613548,0.8854846261901044,0.8646402372405183,0.8875838926174496,0.8688462470017423,0.871014449962234,0.014390193005872593,218
204,0.3803256511688232,0.02068809257480165,0.08335404396057129,0.0023528529680408965,0.01,,4,0.1,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.1, 'model__kernel': 'linear'}",0.8485172467613548,0.8854846261901044,0.8646402372405183,0.8875838926174496,0.8688462470017423,0.871014449962234,0.014390193005872593,218
196,0.439981746673584,0.02680111590133457,0.09685397148132324,0.011040875122804775,0.01,,4,0.001,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'linear'}",0.8485172467613548,0.8854846261901044,0.8646402372405183,0.8875838926174496,0.8688462470017423,0.871014449962234,0.014390193005872593,218
192,0.46793556213378906,0.030208628268539126,0.10200643539428711,0.014632661970253638,0.01,,3,1000,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 1000, 'model__kernel': 'linear'}",0.8485172467613548,0.8854846261901044,0.8646402372405183,0.8875838926174496,0.8688462470017423,0.871014449962234,0.014390193005872593,218
212,0.40720505714416505,0.018848958027402895,0.09297399520874024,0.007951444864474206,0.01,,4,10,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 10, 'model__kernel': 'linear'}",0.8485172467613548,0.8854846261901044,0.8646402372405183,0.8875838926174496,0.8688462470017423,0.871014449962234,0.014390193005872593,218
220,0.40437564849853513,0.02544142373394691,0.08732099533081054,0.0044256278324120175,0.01,,4,1000,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 1000, 'model__kernel': 'linear'}",0.8485172467613548,0.8854846261901044,0.8646402372405183,0.8875838926174496,0.8688462470017423,0.871014449962234,0.014390193005872593,218
224,0.4042015075683594,0.02821226903907901,0.08933963775634765,0.003889579173716811,0.01,,5,0.001,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'linear'}",0.8485172467613548,0.8854846261901044,0.8646402372405183,0.8875838926174496,0.8688462470017423,0.871014449962234,0.014390193005872593,218
228,0.3925121784210205,0.029573360617073528,0.08435959815979004,0.004859998488066065,0.01,,5,0.01,linear,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'linear'}",0.8485172467613548,0.8854846261901044,0.8646402372405183,0.8875838926174496,0.8688462470017423,0.871014449962234,0.014390193005872593,218
511,0.4835017681121826,0.005779366241747028,0.08187355995178222,0.0017887781566132985,1,,3,0.01,poly,"{'model__C': 1, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'poly'}",0.8948415795223974,0.8507335726549088,0.8844701108162948,0.8844466989230529,0.8402739255103875,0.8709531774854083,0.021379837607376762,239
1011,0.6030734062194825,0.0892878226717216,0.12123208045959473,0.04241452492175558,1000,,3,0.001,poly,"{'model__C': 1000, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.8948415795223974,0.8506555330107695,0.8844466989230529,0.8844935227095365,0.8402426733129672,0.8709360014957447,0.021406540047979854,240
11,0.35778164863586426,0.017454787534812444,0.05962982177734375,0.007865823879484068,0.001,,3,0.1,poly,"{'model__C': 0.001, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 0.1, 'model__kernel': 'poly'}",0.8948493834868112,0.850717964726081,0.8844857187451226,0.8844232870298111,0.8402036080661921,0.8709359924108036,0.021403740624451884,241
207,0.5818784713745118,0.0347089607226548,0.0861046314239502,0.005512271686303052,0.01,,4,0.1,poly,"{'model__C': 0.01, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.1, 'model__kernel': 'poly'}",0.8673013891056657,0.8713516466364913,0.8815202122678321,0.875105353519588,0.8543686665468666,0.8699294536152887,0.009079681450424388,242
875,1.1658453464508056,0.06005913776057524,0.12293047904968261,0.03031451781554651,100,,4,0.01,poly,"{'model__C': 100, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'poly'}",0.8672857811768379,0.8713516466364913,0.8815124083034181,0.8750975495551742,0.8543764795962215,0.8699247730536286,0.009075027087584847,243
843,0.46212162971496584,0.0274848123354138,0.09991378784179687,0.014345498663096092,100,,3,0.001,poly,"{'model__C': 100, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'poly'}",0.8948415795223974,0.8427813329171219,0.8836584985172468,0.8891602934290621,0.8358439265260839,0.8692571261823824,0.02480124748709463,244
343,0.4224977970123291,0.022010005334634777,0.08272762298583984,0.004612320104392128,0.1,,3,0.01,poly,"{'model__C': 0.1, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'poly'}",0.8948259715935696,0.8426564694864991,0.8833853597627596,0.8896987669736226,0.8356486002922081,0.8692430336217317,0.024933353060358363,245
1013,0.8777276039123535,0.05274474703176974,0.3044743537902832,0.014732225243282958,1000,,3,0.01,rbf,"{'model__C': 1000, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.8751209614484158,0.8522475417512095,0.8624161073825503,0.8808958951147182,0.8639552781054918,0.866927156760477,0.010069129183039593,246
1041,0.8214702129364013,0.03938354279464331,0.33508663177490233,0.050009256852341435,1000,,4,0.01,rbf,"{'model__C': 1000, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.8751209614484158,0.8522475417512095,0.8624161073825503,0.8808958951147182,0.8639552781054918,0.866927156760477,0.010069129183039593,246
1069,1.2937528133392333,0.07785397706940897,0.40290236473083496,0.04450747887198306,1000,,5,0.01,rbf,"{'model__C': 1000, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 0.01, 'model__kernel': 'rbf'}",0.8751209614484158,0.8522475417512095,0.8624161073825503,0.8808958951147182,0.8639552781054918,0.866927156760477,0.010069129183039593,246
459,0.6486531734466553,0.02342727647519087,0.10970687866210938,0.006963449384408413,0.1,balanced,4,0.1,poly,"{'model__C': 0.1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.1, 'model__kernel': 'poly'}",0.8669111908849695,0.8513656937724363,0.8755033557046981,0.8664897768066178,0.8715886273253589,0.8663717288988162,0.00819864235190134,249
1127,0.728676176071167,0.05783910905305901,0.1212320327758789,0.008424783724549025,1000,balanced,4,0.01,poly,"{'model__C': 1000, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.01, 'model__kernel': 'poly'}",0.8668799750273138,0.8513891056656783,0.8751911971281411,0.8664819728422039,0.8682212030533397,0.8656326907433354,0.007787453426125769,250
702,0.8439323425292968,0.04849603281523227,0.1140514850616455,0.022984634736241176,10,,4,0.001,sigmoid,"{'model__C': 10, 'model__class_weight': None, 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.8493054471671608,0.8485562665834245,0.873981582643983,0.8920165444045576,0.8519388081974513,0.8631597297993153,0.01721011106819265,251
730,0.5601325511932373,0.008952402323585585,0.08388113975524902,0.009328582404596776,10,,5,0.001,sigmoid,"{'model__C': 10, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.8493054471671608,0.8485562665834245,0.873981582643983,0.8920165444045576,0.8519388081974513,0.8631597297993153,0.01721011106819265,251
674,0.6307801723480224,0.016063371897978383,0.09192328453063965,0.009948736933612113,10,,3,0.001,sigmoid,"{'model__C': 10, 'model__class_weight': None, 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.8493054471671608,0.8485562665834245,0.873981582643983,0.8920165444045576,0.8519388081974513,0.8631597297993153,0.01721011106819265,251
589,1.1878207206726075,0.026599376767195485,0.6587032318115235,0.03475713839845407,1,balanced,3,0.001,rbf,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 3, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.8616513188699859,0.8400889651943189,0.8523802091462462,0.8899328859060402,0.8620254549147988,0.8612157668062779,0.016431232792082494,254
645,1.606874370574951,0.11555175443411896,0.8327407360076904,0.02976025570194353,1,balanced,5,0.001,rbf,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.8616513188699859,0.8400889651943189,0.8523802091462462,0.8899328859060402,0.8620254549147988,0.8612157668062779,0.016431232792082494,254
617,1.2045465946197509,0.011698064145124734,0.6517744064331055,0.010800483072410777,1,balanced,4,0.001,rbf,"{'model__C': 1, 'model__class_weight': 'balanced', 'model__degree': 4, 'model__gamma': 0.001, 'model__kernel': 'rbf'}",0.8616513188699859,0.8400889651943189,0.8523802091462462,0.8899328859060402,0.8620254549147988,0.8612157668062779,0.016431232792082494,254
394,0.5050608158111572,0.04770152618446291,0.10703296661376953,0.023719959542437913,0.1,,5,0.001,sigmoid,"{'model__C': 0.1, 'model__class_weight': None, 'model__degree': 5, 'model__gamma': 0.001, 'model__kernel': 'sigmoid'}",0.8409317933510224,0.8471671609177462,0.8649992196035586,0.8911971281410956,0.8596112226640935,0.8607813049355032,0.017456404128120915,257
